epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,3579.98,0.84453,0.54365,0.97538,0.70995,0.37808,0.4437,0.27512,1.62743,1.58623,1.23843,0.0007946,0.0007946,0.0007946
186,3598.63,0.83442,0.5447,0.97614,0.69114,0.37018,0.4248,0.26354,1.69913,1.71981,1.26323,0.000792125,0.000792125,0.000792125
187,3616.55,0.80908,0.53441,0.96701,0.67205,0.3457,0.41191,0.25729,1.66743,1.82006,1.22566,0.00078965,0.00078965,0.00078965
188,3634.62,0.84384,0.54848,0.98115,0.6831,0.37543,0.4235,0.27402,1.60152,1.64827,1.20488,0.000787175,0.000787175,0.000787175
189,3653.38,0.82503,0.5378,0.9767,0.72249,0.37883,0.4385,0.28375,1.59793,1.73319,1.1946,0.0007847,0.0007847,0.0007847
190,3673.46,0.84255,0.53371,0.98024,0.7276,0.3717,0.44053,0.26749,1.64401,1.84765,1.2121,0.000782225,0.000782225,0.000782225
191,3692.38,0.84278,0.54113,0.97497,0.62077,0.42912,0.45007,0.2795,1.58651,1.60566,1.20278,0.00077975,0.00077975,0.00077975
192,3712.48,0.82457,0.53784,0.97311,0.72874,0.41986,0.47606,0.29484,1.54736,1.42708,1.18279,0.000777275,0.000777275,0.000777275
193,3732.37,0.83102,0.53975,0.97914,0.76699,0.40198,0.46668,0.28806,1.56528,1.40218,1.17435,0.0007748,0.0007748,0.0007748
194,3752.84,0.84305,0.54132,0.97982,0.63891,0.37937,0.43263,0.27057,1.65689,1.49456,1.24293,0.000772325,0.000772325,0.000772325
195,3772.12,0.82924,0.53627,0.97776,0.68833,0.36299,0.41109,0.24926,1.75341,1.56678,1.25688,0.00076985,0.00076985,0.00076985
196,3792.58,0.84447,0.53128,0.98379,0.67153,0.34988,0.40747,0.24075,1.77533,1.63223,1.2676,0.000767375,0.000767375,0.000767375
197,3812.7,0.84834,0.54525,0.984,0.5979,0.41836,0.43854,0.27974,1.5514,1.71945,1.18828,0.0007649,0.0007649,0.0007649
198,3829.89,0.8547,0.53559,0.9917,0.68805,0.41583,0.46928,0.28042,1.56293,1.39411,1.17618,0.000762425,0.000762425,0.000762425
199,3849.1,0.83866,0.53167,0.97644,0.64419,0.45799,0.47538,0.27593,1.60962,1.38854,1.20046,0.00075995,0.00075995,0.00075995
200,3867.21,0.86837,0.54708,0.9858,0.73401,0.39076,0.46125,0.27866,1.57807,1.41211,1.19969,0.000757475,0.000757475,0.000757475
201,3885.43,0.8594,0.54405,0.97935,0.55814,0.34975,0.39947,0.25664,1.5356,1.63992,1.17164,0.000755,0.000755,0.000755
202,3903.69,0.87086,0.53851,0.98679,0.50847,0.35179,0.38654,0.23937,1.56734,1.7317,1.17461,0.000752525,0.000752525,0.000752525
203,3922.01,0.80959,0.5223,0.97435,0.66511,0.31358,0.3703,0.21965,1.65175,1.73863,1.22675,0.00075005,0.00075005,0.00075005
204,3942.78,0.85086,0.54325,0.98178,0.59666,0.36322,0.40191,0.24885,1.65058,1.58763,1.25073,0.000747575,0.000747575,0.000747575
205,3963.67,0.83842,0.53944,0.98409,0.66542,0.3668,0.41665,0.25715,1.69079,1.57613,1.2613,0.0007451,0.0007451,0.0007451
206,3983.91,0.81109,0.50907,0.96447,0.77633,0.37928,0.43173,0.26017,1.57163,1.54044,1.18965,0.000742625,0.000742625,0.000742625
207,4004.12,0.81264,0.51493,0.96648,0.71562,0.37606,0.43001,0.25971,1.57442,1.50003,1.19259,0.00074015,0.00074015,0.00074015
208,4022.23,0.80011,0.50967,0.95901,0.63278,0.38387,0.42512,0.25978,1.64534,1.68848,1.24202,0.000737675,0.000737675,0.000737675
209,4042.63,0.81949,0.50464,0.96223,0.62171,0.37734,0.41984,0.25709,1.59153,1.63917,1.20553,0.0007352,0.0007352,0.0007352
210,4060.54,0.87418,0.53502,0.99227,0.73354,0.38693,0.45525,0.28988,1.52569,1.57479,1.18067,0.000732725,0.000732725,0.000732725
211,4080.77,0.82739,0.52461,0.97508,0.70049,0.40246,0.46875,0.2955,1.50151,1.4791,1.15504,0.00073025,0.00073025,0.00073025
212,4099.22,0.81789,0.50939,0.97594,0.6177,0.42384,0.45265,0.27843,1.60898,1.56488,1.18677,0.000727775,0.000727775,0.000727775
213,4118.18,0.79818,0.50667,0.95592,0.66154,0.41903,0.47226,0.29438,1.58221,1.61557,1.18281,0.0007253,0.0007253,0.0007253
214,4137.15,0.83269,0.51442,0.97461,0.78247,0.37796,0.465,0.29394,1.59727,1.64781,1.19956,0.000722825,0.000722825,0.000722825
215,4155.3,0.81056,0.50319,0.9574,0.66096,0.39647,0.44816,0.28256,1.67675,1.82351,1.22726,0.00072035,0.00072035,0.00072035
216,4173.68,0.81569,0.503,0.96848,0.65668,0.40397,0.44822,0.28183,1.58714,1.65868,1.19165,0.000717875,0.000717875,0.000717875
217,4191.52,0.82865,0.51103,0.9741,0.70342,0.37161,0.43946,0.27169,1.61308,1.6951,1.19874,0.0007154,0.0007154,0.0007154
218,4211.58,0.80664,0.49609,0.96865,0.75771,0.36907,0.46514,0.29465,1.5926,1.66359,1.18605,0.000712925,0.000712925,0.000712925
219,4231.7,0.79153,0.48464,0.95533,0.62516,0.39287,0.44871,0.27268,1.6275,1.5711,1.19062,0.00071045,0.00071045,0.00071045
220,4250.94,0.808,0.50289,0.97419,0.54751,0.42216,0.42675,0.26483,1.58364,1.51216,1.20484,0.000707975,0.000707975,0.000707975
221,4271.65,0.82018,0.50141,0.96842,0.58106,0.37569,0.39304,0.23413,1.62202,1.67139,1.21135,0.0007055,0.0007055,0.0007055
222,4291.72,0.80542,0.5091,0.95922,0.6438,0.41494,0.43769,0.26045,1.60635,1.6224,1.18471,0.000703025,0.000703025,0.000703025
223,4309.12,0.82459,0.50324,0.96856,0.76119,0.37754,0.46299,0.28663,1.59043,1.49147,1.18789,0.00070055,0.00070055,0.00070055
224,4326.23,0.82604,0.50567,0.9733,0.6517,0.39456,0.4491,0.26993,1.61254,1.42141,1.18297,0.000698075,0.000698075,0.000698075
225,4346.68,0.79945,0.50274,0.96357,0.67013,0.38888,0.4491,0.27329,1.58276,1.62918,1.17521,0.0006956,0.0006956,0.0006956
226,4366.22,0.82653,0.51372,0.97343,0.59003,0.38006,0.41676,0.24304,1.6673,1.7606,1.20637,0.000693125,0.000693125,0.000693125
227,4386.46,0.83075,0.52023,0.9689,0.65554,0.33975,0.38695,0.21619,1.68886,1.76954,1.21184,0.00069065,0.00069065,0.00069065
228,4406.39,0.82887,0.50697,0.97573,0.57728,0.38009,0.40816,0.24834,1.6377,1.74018,1.20899,0.000688175,0.000688175,0.000688175
229,4426.75,0.80597,0.49347,0.9564,0.68154,0.39157,0.45612,0.26088,1.65505,1.58627,1.18593,0.0006857,0.0006857,0.0006857
230,4446.23,0.81288,0.50288,0.95679,0.64689,0.37682,0.43815,0.26063,1.5937,1.60324,1.19146,0.000683225,0.000683225,0.000683225
231,4466.09,0.79992,0.50831,0.95646,0.71585,0.37032,0.43815,0.26142,1.59421,1.56633,1.19608,0.00068075,0.00068075,0.00068075
232,4484.97,0.80885,0.50255,0.95467,0.76109,0.35701,0.44436,0.27753,1.54107,1.65624,1.18188,0.000678275,0.000678275,0.000678275
233,4505.12,0.79584,0.49224,0.96593,0.77384,0.3435,0.42525,0.25869,1.54803,1.57156,1.18771,0.0006758,0.0006758,0.0006758
234,4523.46,0.7774,0.48474,0.95119,0.68316,0.34575,0.41917,0.26394,1.50777,1.5261,1.16094,0.000673325,0.000673325,0.000673325
235,4542.7,0.79325,0.4805,0.95546,0.58917,0.39692,0.43013,0.27098,1.51043,1.59075,1.13385,0.00067085,0.00067085,0.00067085
236,4562.63,0.83478,0.50848,0.98375,0.58617,0.41441,0.45199,0.28272,1.49901,1.4565,1.13176,0.000668375,0.000668375,0.000668375
237,4582.43,0.79323,0.49141,0.95498,0.69723,0.38576,0.453,0.29182,1.53569,1.44934,1.17541,0.0006659,0.0006659,0.0006659
238,4599.58,0.81829,0.48673,0.9679,0.60743,0.40912,0.449,0.2795,1.57798,1.54768,1.18409,0.000663425,0.000663425,0.000663425
239,4619.88,0.80082,0.48623,0.9502,0.67506,0.39304,0.45242,0.27742,1.56046,1.4699,1.15608,0.00066095,0.00066095,0.00066095
240,4638.16,0.77862,0.49392,0.95193,0.58427,0.38432,0.42402,0.26625,1.63537,1.43347,1.18758,0.000658475,0.000658475,0.000658475
241,4655.65,0.77782,0.49364,0.94926,0.60109,0.38781,0.43159,0.26592,1.6814,1.50862,1.22244,0.000656,0.000656,0.000656
242,4675.47,0.77171,0.46942,0.95059,0.7184,0.36681,0.44554,0.27336,1.67796,1.5891,1.22227,0.000653525,0.000653525,0.000653525
243,4695.79,0.78565,0.4917,0.95382,0.61953,0.38795,0.43492,0.26198,1.58845,1.40013,1.18948,0.00065105,0.00065105,0.00065105
244,4713.58,0.7735,0.48697,0.94403,0.71848,0.33134,0.40234,0.22463,1.702,1.41131,1.22824,0.000648575,0.000648575,0.000648575
245,4733.23,0.75821,0.48044,0.94492,0.69252,0.39311,0.45144,0.27837,1.55255,1.30973,1.18935,0.0006461,0.0006461,0.0006461
246,4750.79,0.81229,0.48943,0.95858,0.6702,0.42005,0.46186,0.28481,1.59401,1.27971,1.18782,0.000643625,0.000643625,0.000643625
247,4769.53,0.8389,0.50069,0.97029,0.67912,0.37696,0.43786,0.2612,1.67628,1.29746,1.21647,0.00064115,0.00064115,0.00064115
248,4788.16,0.79894,0.48451,0.95353,0.55764,0.3935,0.41897,0.25254,1.63901,1.45011,1.21945,0.000638675,0.000638675,0.000638675
249,4805.84,0.81791,0.48544,0.9647,0.67185,0.39036,0.43944,0.27326,1.60284,1.56499,1.1808,0.0006362,0.0006362,0.0006362
250,4823.22,0.77901,0.47677,0.9504,0.63797,0.41594,0.45462,0.27772,1.56854,1.49375,1.15647,0.000633725,0.000633725,0.000633725
251,4840.39,0.78233,0.47708,0.95997,0.60476,0.45446,0.46491,0.28585,1.54707,1.52808,1.14161,0.00063125,0.00063125,0.00063125
252,4858.94,0.75665,0.47075,0.94026,0.67064,0.41904,0.47049,0.28739,1.5375,1.37605,1.14626,0.000628775,0.000628775,0.000628775
253,4878.32,0.77442,0.47367,0.94652,0.68082,0.41137,0.45563,0.28137,1.5406,1.34887,1.16494,0.0006263,0.0006263,0.0006263
254,4897.22,0.77906,0.47969,0.94798,0.64259,0.42471,0.4704,0.29822,1.53136,1.33652,1.16547,0.000623825,0.000623825,0.000623825
255,4917.31,0.76777,0.47452,0.94769,0.67892,0.41913,0.46401,0.285,1.56361,1.36456,1.1708,0.00062135,0.00062135,0.00062135
256,4936.36,0.80414,0.49375,0.95162,0.69604,0.43091,0.47651,0.30038,1.53033,1.46138,1.15947,0.000618875,0.000618875,0.000618875
257,4956.35,0.78331,0.47841,0.9472,0.64757,0.41119,0.44942,0.28784,1.55093,1.67953,1.1746,0.0006164,0.0006164,0.0006164
258,4973.82,0.7591,0.46971,0.93818,0.55227,0.38258,0.41717,0.25847,1.62685,1.65444,1.19635,0.000613925,0.000613925,0.000613925
259,4993,0.76314,0.47189,0.95044,0.63168,0.37879,0.41528,0.25255,1.65439,1.72866,1.21662,0.00061145,0.00061145,0.00061145
260,5012.24,0.77175,0.48287,0.96214,0.67088,0.35676,0.40774,0.24831,1.62108,1.74286,1.20279,0.000608975,0.000608975,0.000608975
261,5032.92,0.79151,0.48076,0.95859,0.76288,0.36864,0.44523,0.26945,1.60199,1.5601,1.18351,0.0006065,0.0006065,0.0006065
262,5051.59,0.79875,0.48929,0.94893,0.70895,0.37605,0.44751,0.27321,1.58259,1.46451,1.18484,0.000604025,0.000604025,0.000604025
263,5072.06,0.75583,0.46214,0.93796,0.69329,0.35768,0.42473,0.26024,1.64118,1.53855,1.19235,0.00060155,0.00060155,0.00060155
264,5090.25,0.76482,0.47062,0.94235,0.66173,0.3746,0.42956,0.25809,1.6586,1.78647,1.21613,0.000599075,0.000599075,0.000599075
265,5110.12,0.76395,0.4687,0.94171,0.69916,0.39301,0.44758,0.27841,1.56457,1.69509,1.18128,0.0005966,0.0005966,0.0005966
266,5129.54,0.77031,0.46537,0.94302,0.71725,0.40847,0.46441,0.29235,1.51426,1.48862,1.16611,0.000594125,0.000594125,0.000594125
267,5148.07,0.7714,0.4744,0.94764,0.66655,0.4239,0.46739,0.29035,1.52743,1.39577,1.17,0.00059165,0.00059165,0.00059165
268,5165.91,0.76636,0.46987,0.93982,0.79953,0.40574,0.48683,0.30993,1.55528,1.36478,1.18725,0.000589175,0.000589175,0.000589175
269,5183.98,0.79155,0.48052,0.95526,0.74519,0.42852,0.50475,0.31877,1.54265,1.3877,1.17252,0.0005867,0.0005867,0.0005867
270,5201.12,0.74017,0.46136,0.93374,0.61486,0.45248,0.46561,0.2925,1.49964,1.51363,1.14819,0.000584225,0.000584225,0.000584225
271,5220.44,0.76852,0.46333,0.94229,0.70672,0.41803,0.47611,0.30074,1.46397,1.42134,1.12812,0.00058175,0.00058175,0.00058175
272,5240.23,0.7552,0.46157,0.93956,0.72328,0.41963,0.47759,0.28603,1.49411,1.33845,1.13597,0.000579275,0.000579275,0.000579275
273,5260.71,0.7479,0.45568,0.93292,0.76065,0.37785,0.461,0.2793,1.53303,1.32038,1.15674,0.0005768,0.0005768,0.0005768
274,5277.74,0.71385,0.44533,0.92349,0.62826,0.36465,0.41813,0.24502,1.62391,1.36841,1.20478,0.000574325,0.000574325,0.000574325
275,5297.51,0.7234,0.44876,0.93031,0.59432,0.37129,0.40326,0.23177,1.69802,1.47895,1.23868,0.00057185,0.00057185,0.00057185
276,5316.68,0.75668,0.46028,0.93178,0.70437,0.37089,0.43394,0.26663,1.63508,1.68583,1.21227,0.000569375,0.000569375,0.000569375
277,5335.63,0.74805,0.46047,0.93258,0.63208,0.40302,0.4413,0.27106,1.55281,1.35436,1.17538,0.0005669,0.0005669,0.0005669
278,5354.95,0.78365,0.47128,0.95022,0.77267,0.37755,0.44953,0.27312,1.56517,1.30042,1.18538,0.000564425,0.000564425,0.000564425
279,5374.71,0.74786,0.46259,0.9383,0.68588,0.38172,0.44352,0.27749,1.53349,1.35783,1.16297,0.00056195,0.00056195,0.00056195
280,5391.77,0.74287,0.44986,0.93055,0.70452,0.42015,0.47296,0.29163,1.48808,1.3231,1.13275,0.000559475,0.000559475,0.000559475
281,5410.96,0.72034,0.4501,0.92351,0.62695,0.42464,0.45603,0.27744,1.57235,1.38865,1.16292,0.000557,0.000557,0.000557
282,5429.13,0.74052,0.44939,0.93565,0.65139,0.37256,0.4245,0.24487,1.72306,1.41057,1.23551,0.000554525,0.000554525,0.000554525
283,5449.47,0.77511,0.45716,0.94297,0.68383,0.40133,0.45985,0.28726,1.50734,1.37759,1.14523,0.00055205,0.00055205,0.00055205
284,5468.23,0.74263,0.45238,0.92764,0.70025,0.36123,0.43046,0.26508,1.5711,1.56924,1.16693,0.000549575,0.000549575,0.000549575
285,5487.81,0.72991,0.45042,0.92392,0.58158,0.41994,0.43534,0.26345,1.57967,1.53883,1.17367,0.0005471,0.0005471,0.0005471
286,5505.62,0.73613,0.44662,0.93433,0.76456,0.39608,0.45673,0.2785,1.55688,1.452,1.1729,0.000544625,0.000544625,0.000544625
287,5525.21,0.72339,0.44465,0.92501,0.65603,0.42169,0.45649,0.28661,1.54116,1.50551,1.1695,0.00054215,0.00054215,0.00054215
288,5542.33,0.69234,0.43349,0.91346,0.64668,0.42738,0.44803,0.28298,1.45645,1.38292,1.13734,0.000539675,0.000539675,0.000539675
289,5561.44,0.7231,0.44064,0.92712,0.63775,0.40921,0.43035,0.26145,1.53743,1.40879,1.1716,0.0005372,0.0005372,0.0005372
290,5579.55,0.72176,0.44138,0.92423,0.64125,0.41714,0.44086,0.27262,1.58644,1.38922,1.20622,0.000534725,0.000534725,0.000534725
291,5598.1,0.74699,0.45381,0.93037,0.72379,0.41401,0.47018,0.29273,1.55178,1.33834,1.19756,0.00053225,0.00053225,0.00053225
292,5618.04,0.75926,0.45062,0.93753,0.76343,0.38042,0.45852,0.28247,1.60687,1.62631,1.22435,0.000529775,0.000529775,0.000529775
293,5638.8,0.71318,0.44495,0.9327,0.74233,0.37638,0.44924,0.27134,1.60807,1.656,1.2056,0.0005273,0.0005273,0.0005273
294,5657.24,0.75961,0.45613,0.94627,0.58783,0.42001,0.42978,0.2593,1.60634,1.44789,1.19916,0.000524825,0.000524825,0.000524825
295,5677.22,0.71518,0.43986,0.92492,0.62149,0.39952,0.42696,0.2482,1.64251,1.52051,1.20913,0.00052235,0.00052235,0.00052235
296,5697.41,0.73712,0.44025,0.93598,0.69177,0.36659,0.42438,0.24656,1.76645,1.65178,1.27018,0.000519875,0.000519875,0.000519875
297,5716.2,0.71373,0.43152,0.91349,0.70417,0.38699,0.43503,0.25306,1.81278,1.65531,1.28481,0.0005174,0.0005174,0.0005174
298,5737.49,0.72574,0.43469,0.92435,0.69502,0.38679,0.43762,0.25438,1.70001,1.54649,1.22298,0.000514925,0.000514925,0.000514925
299,5770.59,0.75384,0.44916,0.94454,0.6007,0.41852,0.4448,0.2716,1.56369,1.37028,1.17067,0.00051245,0.00051245,0.00051245
300,5797.23,0.70159,0.42454,0.91541,0.64643,0.39923,0.43744,0.25478,1.65961,1.44058,1.20405,0.000509975,0.000509975,0.000509975
301,5821.86,0.74575,0.4436,0.93084,0.65427,0.40132,0.44354,0.25547,1.66999,1.50594,1.21158,0.0005075,0.0005075,0.0005075
302,5846.66,0.77596,0.45281,0.94404,0.77063,0.39576,0.46642,0.27848,1.5562,1.50214,1.18343,0.000505025,0.000505025,0.000505025
303,5872.23,0.72717,0.43897,0.92373,0.81562,0.38646,0.46765,0.28275,1.5881,1.56546,1.21259,0.00050255,0.00050255,0.00050255
304,5897.58,0.71476,0.43337,0.91977,0.67001,0.44362,0.46259,0.29158,1.58806,1.62562,1.21108,0.000500075,0.000500075,0.000500075
305,5923.42,0.70962,0.4302,0.91845,0.73494,0.41915,0.46128,0.2933,1.58624,1.52311,1.20433,0.0004976,0.0004976,0.0004976
306,5945.55,0.72376,0.43798,0.92509,0.67645,0.43053,0.46743,0.29538,1.50511,1.46309,1.15824,0.000495125,0.000495125,0.000495125
307,5971.3,0.72546,0.44179,0.92554,0.64247,0.44101,0.47659,0.2966,1.48444,1.46473,1.13679,0.00049265,0.00049265,0.00049265
308,5994.88,0.71108,0.43444,0.91736,0.71658,0.40954,0.47643,0.29395,1.47909,1.40966,1.13279,0.000490175,0.000490175,0.000490175
309,6024.12,0.69678,0.43434,0.91504,0.77564,0.41336,0.48793,0.29747,1.50994,1.35827,1.14237,0.0004877,0.0004877,0.0004877
310,6052.47,0.72625,0.43782,0.92407,0.69546,0.41009,0.47799,0.29275,1.53167,1.49188,1.15743,0.000485225,0.000485225,0.000485225
311,6080.16,0.72723,0.43089,0.92845,0.73864,0.4061,0.46778,0.27854,1.55737,1.51762,1.15734,0.00048275,0.00048275,0.00048275
312,6106.72,0.67872,0.42744,0.91003,0.68765,0.40311,0.44769,0.27218,1.60728,1.5023,1.1797,0.000480275,0.000480275,0.000480275
313,6132.43,0.70329,0.4313,0.92056,0.61462,0.40532,0.43314,0.26543,1.64124,1.49858,1.18856,0.0004778,0.0004778,0.0004778
314,6159.46,0.73077,0.43491,0.92459,0.69325,0.37401,0.42935,0.25905,1.63418,1.45959,1.19858,0.000475325,0.000475325,0.000475325
315,6184.97,0.70796,0.4224,0.92251,0.6124,0.42302,0.45205,0.27271,1.60169,1.482,1.20607,0.00047285,0.00047285,0.00047285
316,6206.88,0.77312,0.44553,0.93597,0.70521,0.39268,0.44744,0.27031,1.64722,1.52097,1.23358,0.000470375,0.000470375,0.000470375
317,6233.88,0.72007,0.43056,0.92509,0.71462,0.38178,0.44728,0.2716,1.62518,1.52258,1.2254,0.0004679,0.0004679,0.0004679
318,6256.96,0.7154,0.42633,0.92197,0.67503,0.39832,0.44769,0.27576,1.57301,1.50374,1.2009,0.000465425,0.000465425,0.000465425
319,6279.79,0.68281,0.41861,0.91038,0.7044,0.40457,0.46594,0.28117,1.57408,1.54215,1.18459,0.00046295,0.00046295,0.00046295
320,6301.48,0.68744,0.4153,0.91549,0.77324,0.38063,0.47182,0.29128,1.58459,1.61032,1.18387,0.000460475,0.000460475,0.000460475
321,6326.35,0.67455,0.42216,0.90744,0.77537,0.39194,0.46268,0.27283,1.70621,1.60097,1.22951,0.000458,0.000458,0.000458
322,6352.36,0.71936,0.43287,0.91749,0.72264,0.41094,0.46866,0.2786,1.64257,1.51167,1.21428,0.000455525,0.000455525,0.000455525
323,6374.35,0.70826,0.43,0.911,0.76203,0.39738,0.4694,0.28681,1.52995,1.52704,1.17141,0.00045305,0.00045305,0.00045305
324,6398.92,0.71436,0.43443,0.91668,0.70503,0.40174,0.45956,0.28542,1.52214,1.45949,1.17605,0.000450575,0.000450575,0.000450575
325,6422.13,0.70255,0.4245,0.91745,0.65645,0.40486,0.45156,0.28058,1.57561,1.51461,1.192,0.0004481,0.0004481,0.0004481
326,6442.86,0.69222,0.42116,0.90916,0.71952,0.38807,0.44813,0.27394,1.61873,1.53576,1.17872,0.000445625,0.000445625,0.000445625
327,6461.8,0.6839,0.41633,0.90152,0.72409,0.37512,0.44234,0.26801,1.60005,1.53521,1.17372,0.00044315,0.00044315,0.00044315
328,6481.51,0.71301,0.42061,0.91481,0.66804,0.40738,0.45355,0.27457,1.57396,1.54495,1.16861,0.000440675,0.000440675,0.000440675
329,6500.7,0.67907,0.40903,0.9082,0.64494,0.41825,0.45354,0.26538,1.59335,1.53542,1.17614,0.0004382,0.0004382,0.0004382
330,6520.29,0.69136,0.41895,0.90684,0.64523,0.41371,0.45506,0.26427,1.64967,1.6231,1.20734,0.000435725,0.000435725,0.000435725
331,6539.84,0.70194,0.42481,0.91631,0.70251,0.39432,0.44649,0.27937,1.5327,1.73393,1.16651,0.00043325,0.00043325,0.00043325
332,6559.51,0.73971,0.42864,0.93375,0.70692,0.37474,0.43227,0.2632,1.57968,1.67655,1.18077,0.000430775,0.000430775,0.000430775
333,6579.59,0.68504,0.42325,0.90651,0.57636,0.41686,0.43567,0.25817,1.57553,1.56544,1.18341,0.0004283,0.0004283,0.0004283
334,6600.35,0.68628,0.40882,0.91007,0.65934,0.37912,0.43013,0.25089,1.59947,1.44833,1.19219,0.000425825,0.000425825,0.000425825
335,6620.49,0.68387,0.41615,0.91002,0.66002,0.41231,0.44653,0.26006,1.58535,1.35078,1.19645,0.00042335,0.00042335,0.00042335
336,6640.24,0.66387,0.40989,0.90737,0.73376,0.40768,0.46829,0.27855,1.56503,1.32849,1.18954,0.000420875,0.000420875,0.000420875
337,6660,0.69437,0.42058,0.90964,0.69075,0.42567,0.46234,0.27332,1.55061,1.25797,1.16708,0.0004184,0.0004184,0.0004184
338,6679.22,0.67012,0.40483,0.90249,0.673,0.40353,0.45504,0.25955,1.60529,1.29847,1.18633,0.000415925,0.000415925,0.000415925
339,6700.39,0.6942,0.41881,0.91282,0.66074,0.37323,0.43243,0.24617,1.64033,1.48972,1.20929,0.00041345,0.00041345,0.00041345
340,6720.23,0.68948,0.41809,0.91662,0.64923,0.38494,0.44762,0.27138,1.60645,1.67652,1.20466,0.000410975,0.000410975,0.000410975
341,6740.46,0.68221,0.41232,0.91372,0.77694,0.37691,0.45415,0.27131,1.62154,1.52328,1.21455,0.0004085,0.0004085,0.0004085
342,6760.5,0.67083,0.40714,0.9007,0.74216,0.41542,0.47439,0.28609,1.56308,1.41138,1.1837,0.000406025,0.000406025,0.000406025
343,6784.98,0.6774,0.41603,0.90109,0.73443,0.42142,0.4792,0.29568,1.57259,1.43743,1.18275,0.00040355,0.00040355,0.00040355
344,6809.17,0.67727,0.41,0.907,0.72612,0.41268,0.48149,0.28897,1.60006,1.45092,1.18688,0.000401075,0.000401075,0.000401075
345,6831.26,0.73238,0.42561,0.93228,0.77668,0.41496,0.48382,0.29386,1.57446,1.4261,1.17753,0.0003986,0.0003986,0.0003986
346,6854.13,0.69544,0.42026,0.90902,0.72244,0.42148,0.47945,0.28634,1.56337,1.38679,1.18412,0.000396125,0.000396125,0.000396125
347,6877,0.71048,0.41511,0.92224,0.67846,0.42332,0.46778,0.27526,1.57316,1.4718,1.19156,0.00039365,0.00039365,0.00039365
348,6896.27,0.68888,0.41838,0.91257,0.77151,0.41093,0.48734,0.30808,1.50521,1.45929,1.17359,0.000391175,0.000391175,0.000391175
349,6917.52,0.67353,0.40585,0.90285,0.72456,0.43023,0.49494,0.31184,1.52298,1.41889,1.19588,0.0003887,0.0003887,0.0003887
350,6939.62,0.68635,0.40895,0.91147,0.70657,0.42731,0.4837,0.30013,1.54876,1.39307,1.18557,0.000386225,0.000386225,0.000386225
351,6960.82,0.69192,0.4112,0.90728,0.70225,0.40461,0.46907,0.28404,1.57387,1.34545,1.18714,0.00038375,0.00038375,0.00038375
352,6983.72,0.68012,0.40878,0.90133,0.71455,0.40356,0.47019,0.29097,1.51744,1.31957,1.17737,0.000381275,0.000381275,0.000381275
353,7009.04,0.68587,0.4115,0.90651,0.73373,0.3948,0.45952,0.27674,1.56685,1.40906,1.19929,0.0003788,0.0003788,0.0003788
354,7031.85,0.69139,0.41675,0.9108,0.73488,0.3966,0.46228,0.27458,1.61603,1.41668,1.22112,0.000376325,0.000376325,0.000376325
355,7052.74,0.67439,0.40672,0.90377,0.74697,0.40764,0.48104,0.29529,1.56479,1.39218,1.19706,0.00037385,0.00037385,0.00037385
356,7077.93,0.69118,0.41103,0.9075,0.76669,0.4007,0.47307,0.28541,1.55921,1.37962,1.1922,0.000371375,0.000371375,0.000371375
357,7102.6,0.65834,0.40253,0.897,0.77534,0.37626,0.4673,0.28562,1.57357,1.3993,1.19946,0.0003689,0.0003689,0.0003689
358,7127.07,0.69213,0.40995,0.9046,0.77521,0.38866,0.47452,0.28931,1.57109,1.43194,1.19659,0.000366425,0.000366425,0.000366425
359,7149.48,0.69095,0.41273,0.92333,0.74969,0.3972,0.47915,0.28861,1.58876,1.40473,1.19424,0.00036395,0.00036395,0.00036395
360,7174.07,0.68136,0.41142,0.90424,0.7288,0.40477,0.46434,0.27896,1.58628,1.3557,1.18662,0.000361475,0.000361475,0.000361475
361,7194.81,0.70293,0.40933,0.92033,0.74881,0.38933,0.45479,0.27319,1.58339,1.39444,1.19414,0.000359,0.000359,0.000359
362,7217.84,0.66956,0.39837,0.90229,0.74721,0.38861,0.46294,0.28298,1.56472,1.46996,1.18978,0.000356525,0.000356525,0.000356525
363,7240.23,0.70993,0.412,0.91418,0.73803,0.39981,0.46989,0.29095,1.58466,1.47395,1.19238,0.00035405,0.00035405,0.00035405
364,7263.14,0.64919,0.39831,0.89761,0.77581,0.41011,0.48737,0.29899,1.56737,1.36102,1.19586,0.000351575,0.000351575,0.000351575
365,7285.24,0.65679,0.39636,0.89931,0.81228,0.4039,0.48703,0.31301,1.56152,1.38593,1.21085,0.0003491,0.0003491,0.0003491
366,7306.3,0.67158,0.41288,0.90479,0.74707,0.40294,0.48074,0.30137,1.58729,1.41189,1.22305,0.000346625,0.000346625,0.000346625
367,7328.62,0.66506,0.40389,0.90089,0.78118,0.39652,0.48335,0.29814,1.58459,1.40461,1.2038,0.00034415,0.00034415,0.00034415
368,7350.97,0.68235,0.40976,0.90144,0.71171,0.41874,0.47476,0.28996,1.60103,1.41173,1.19878,0.000341675,0.000341675,0.000341675
369,7372.05,0.65534,0.40439,0.8994,0.69187,0.4195,0.47023,0.2879,1.62484,1.39099,1.21513,0.0003392,0.0003392,0.0003392
